timestamp,open,high,low,close,volume,source,symbol,data_type,volume_quote
2025-09-29T09:56:00Z,4129.43,4131.25,4129.43,4130.99,7811.83,okx,ETHUSDT,futures,3226614.21863
2025-09-29T09:57:00Z,4131.0,4131.5,4130.52,4130.94,7424.17,okx,ETHUSDT,futures,3066960.21521
2025-09-29T09:58:00Z,4130.95,4132.02,4130.95,4132.02,11525.6,okx,ETHUSDT,futures,4762205.01164
2025-09-29T09:59:00Z,4132.02,4132.02,4131.6,4131.87,9604.88,okx,ETHUSDT,futures,3968432.98656
2025-09-29T10:00:00Z,4131.87,4132.24,4129.2,4129.54,14777.13,okx,ETHUSDT,futures,6103907.33081
2025-09-29T10:01:00Z,4129.53,4129.83,4128.37,4129.5,7383.35,okx,ETHUSDT,futures,3048828.82109
2025-09-29T10:02:00Z,4129.49,4130.71,4128.98,4130.7,7691.77,okx,ETHUSDT,futures,3176390.19702
2025-09-29T10:03:00Z,4130.71,4130.94,4129.49,4130.74,3637.4,okx,ETHUSDT,futures,1502395.8024
2025-09-29T10:04:00Z,4130.74,4135.68,4130.74,4132.96,38027.76,okx,ETHUSDT,futures,15718618.47994
2025-09-29T10:05:00Z,4132.96,4133.61,4131.61,4132.75,6051.87,okx,ETHUSDT,futures,2501155.60508
2025-09-29T10:06:00Z,4132.75,4134.0,4131.64,4131.65,6584.76,okx,ETHUSDT,futures,2721619.33311
2025-09-29T10:07:00Z,4131.65,4134.11,4131.64,4133.2,7692.41,okx,ETHUSDT,futures,3179489.7566
2025-09-29T10:08:00Z,4133.21,4135.0,4132.46,4133.92,5417.02,okx,ETHUSDT,futures,2239294.53649
2025-09-29T10:09:00Z,4133.92,4133.92,4130.84,4131.42,4664.05,okx,ETHUSDT,futures,1927177.82425
2025-09-29T10:10:00Z,4131.43,4131.43,4130.68,4130.68,5588.98,okx,ETHUSDT,futures,2308766.8139
2025-09-29T10:11:00Z,4130.69,4133.0,4130.69,4133.0,7606.58,okx,ETHUSDT,futures,3143319.41569
2025-09-29T10:12:00Z,4132.99,4133.0,4130.81,4131.43,5637.84,okx,ETHUSDT,futures,2329563.6803
2025-09-29T10:13:00Z,4131.44,4131.44,4130.5,4130.71,8475.44,okx,ETHUSDT,futures,3500980.91795
2025-09-29T10:14:00Z,4130.72,4132.0,4130.67,4131.99,2295.72,okx,ETHUSDT,futures,948421.88518
2025-09-29T10:15:00Z,4131.99,4132.42,4131.52,4132.1,5355.58,okx,ETHUSDT,futures,2212904.02142
2025-09-29T10:16:00Z,4132.1,4132.42,4131.22,4131.22,3905.64,okx,ETHUSDT,futures,1613822.50242
2025-09-29T10:17:00Z,4131.23,4131.23,4130.0,4130.33,5263.74,okx,ETHUSDT,futures,2174078.95611
2025-09-29T10:18:00Z,4130.34,4132.0,4130.33,4131.01,5850.97,okx,ETHUSDT,futures,2417240.02996
2025-09-29T10:19:00Z,4131.01,4132.43,4130.0,4131.4,5049.4,okx,ETHUSDT,futures,2086151.4892
2025-09-29T10:20:00Z,4131.4,4132.6,4131.19,4131.6,2074.19,okx,ETHUSDT,futures,857098.0518
2025-09-29T10:21:00Z,4131.6,4132.5,4131.59,4132.49,2061.95,okx,ETHUSDT,futures,852037.67766
2025-09-29T10:22:00Z,4132.49,4132.5,4128.54,4129.23,9875.29,okx,ETHUSDT,futures,4078503.99707
2025-09-29T10:23:00Z,4129.22,4129.23,4128.66,4129.03,4176.8,okx,ETHUSDT,futures,1724665.45498
2025-09-29T10:24:00Z,4129.03,4130.0,4128.91,4129.36,11911.37,okx,ETHUSDT,futures,4918745.43114
2025-09-29T10:25:00Z,4129.36,4129.68,4128.0,4128.01,5587.32,okx,ETHUSDT,futures,2307073.83007
2025-09-29T10:26:00Z,4128.0,4129.6,4126.93,4129.13,12576.2,okx,ETHUSDT,futures,5192230.23491
2025-09-29T10:27:00Z,4129.13,4131.0,4129.13,4130.3,5072.41,okx,ETHUSDT,futures,2095203.129
2025-09-29T10:28:00Z,4130.3,4130.75,4130.29,4130.75,3561.38,okx,ETHUSDT,futures,1471066.85392
2025-09-29T10:29:00Z,4130.75,4130.9,4130.51,4130.79,2352.16,okx,ETHUSDT,futures,971603.88497
2025-09-29T10:30:00Z,4130.8,4131.89,4126.02,4126.64,26521.75,okx,ETHUSDT,futures,10947813.85943
2025-09-29T10:31:00Z,4126.64,4130.24,4124.84,4129.82,22301.63,okx,ETHUSDT,futures,9201999.85648
2025-09-29T10:32:00Z,4129.81,4129.88,4128.52,4128.88,4683.18,okx,ETHUSDT,futures,1933825.73945
2025-09-29T10:33:00Z,4128.88,4128.89,4124.08,4124.08,7140.04,okx,ETHUSDT,futures,2945955.65756
2025-09-29T10:34:00Z,4124.08,4124.08,4120.81,4122.29,28236.9,okx,ETHUSDT,futures,11639236.9563
2025-09-29T10:35:00Z,4122.29,4122.29,4119.04,4121.06,22730.0,okx,ETHUSDT,futures,9365646.34892
2025-09-29T10:36:00Z,4121.07,4121.32,4117.61,4121.32,23617.74,okx,ETHUSDT,futures,9728455.53088
2025-09-29T10:37:00Z,4121.31,4121.72,4120.41,4121.3,12504.03,okx,ETHUSDT,futures,5153145.87198
2025-09-29T10:38:00Z,4121.29,4121.3,4118.94,4120.84,9991.67,okx,ETHUSDT,futures,4116766.05525
2025-09-29T10:39:00Z,4120.83,4122.28,4119.2,4121.71,17142.37,okx,ETHUSDT,futures,7063158.33345
2025-09-29T10:40:00Z,4121.72,4121.87,4119.09,4119.38,8105.94,okx,ETHUSDT,futures,3340451.72527
2025-09-29T10:41:00Z,4119.39,4119.86,4118.0,4119.45,13770.22,okx,ETHUSDT,futures,5671900.51248
2025-09-29T10:42:00Z,4119.45,4120.0,4118.0,4120.0,10796.88,okx,ETHUSDT,futures,4447166.5562
2025-09-29T10:43:00Z,4119.99,4121.37,4119.4,4120.66,13826.53,okx,ETHUSDT,futures,5697589.93007
2025-09-29T10:44:00Z,4120.67,4120.67,4120.38,4120.38,2809.88,okx,ETHUSDT,futures,1157816.01263
2025-09-29T10:45:00Z,4120.39,4121.43,4120.0,4121.42,6131.34,okx,ETHUSDT,futures,2526476.60086
2025-09-29T10:46:00Z,4121.43,4122.36,4120.02,4121.46,6849.74,okx,ETHUSDT,futures,2823032.39462
2025-09-29T10:47:00Z,4121.46,4121.46,4119.2,4119.45,13692.08,okx,ETHUSDT,futures,5641356.28482
2025-09-29T10:48:00Z,4119.45,4120.21,4118.0,4120.2,11370.08,okx,ETHUSDT,futures,4683135.74768
2025-09-29T10:49:00Z,4120.21,4122.63,4120.21,4122.37,7468.89,okx,ETHUSDT,futures,3078757.33544
2025-09-29T10:50:00Z,4122.36,4122.37,4120.33,4120.6,15745.45,okx,ETHUSDT,futures,6489173.61706
2025-09-29T10:51:00Z,4120.61,4120.61,4118.0,4118.89,8907.65,okx,ETHUSDT,futures,3669191.76299
2025-09-29T10:52:00Z,4118.89,4118.89,4117.45,4118.3,7340.06,okx,ETHUSDT,futures,3022691.55015
2025-09-29T10:53:00Z,4118.3,4118.76,4115.85,4116.75,20881.73,okx,ETHUSDT,futures,8595552.03271
2025-09-29T10:54:00Z,4116.76,4119.27,4116.76,4118.75,11909.95,okx,ETHUSDT,futures,4904583.14345
2025-09-29T10:55:00Z,4118.75,4120.39,4118.74,4118.91,9687.03,okx,ETHUSDT,futures,3990909.37798
2025-09-29T10:56:00Z,4118.9,4119.66,4118.25,4118.98,2321.36,okx,ETHUSDT,futures,956242.57906
2025-09-29T10:57:00Z,4118.99,4120.14,4118.22,4118.58,4641.62,okx,ETHUSDT,futures,1911979.71901
2025-09-29T10:58:00Z,4118.57,4118.95,4117.0,4117.09,7639.16,okx,ETHUSDT,futures,3145684.7319
2025-09-29T10:59:00Z,4117.09,4117.15,4111.7,4114.1,38704.3,okx,ETHUSDT,futures,15923253.08372
2025-09-29T11:00:00Z,4114.1,4114.1,4110.55,4110.55,36323.05,okx,ETHUSDT,futures,14935454.11692
2025-09-29T11:01:00Z,4110.55,4114.96,4110.2,4114.95,18550.36,okx,ETHUSDT,futures,7628403.93481
2025-09-29T11:02:00Z,4114.95,4114.95,4111.0,4111.69,19462.55,okx,ETHUSDT,futures,8003485.39163
2025-09-29T11:03:00Z,4111.69,4113.04,4110.0,4110.0,24850.74,okx,ETHUSDT,futures,10214606.3205
2025-09-29T11:04:00Z,4110.0,4110.99,4108.2,4110.49,21476.65,okx,ETHUSDT,futures,8825521.31881
2025-09-29T11:05:00Z,4110.49,4110.49,4109.18,4109.6,7922.56,okx,ETHUSDT,futures,3255853.5184
2025-09-29T11:06:00Z,4109.6,4111.0,4109.2,4109.2,9368.81,okx,ETHUSDT,futures,3850652.95022
2025-09-29T11:07:00Z,4109.21,4109.48,4107.72,4108.0,7628.38,okx,ETHUSDT,futures,3134191.58545
