timestamp,open,high,low,close,volume
2025-10-15T02:10:00,112451.1,112850.0,112451.0,112676.7,496.962
2025-10-15T02:15:00,112676.8,112787.3,112584.3,112779.8,374.158
2025-10-15T02:20:00,112779.9,112824.0,112595.8,112754.7,372.146
2025-10-15T02:25:00,112754.7,112785.7,112422.9,112426.7,230.728
2025-10-15T02:30:00,112426.7,112472.3,112270.4,112330.0,568.348
2025-10-15T02:35:00,112330.0,112471.3,112306.6,112382.2,353.392
2025-10-15T02:40:00,112382.3,112469.2,112305.7,112465.5,260.385
2025-10-15T02:45:00,112465.4,112545.5,112382.1,112539.8,218.944
2025-10-15T02:50:00,112539.8,112730.8,112539.7,112591.9,296.519
2025-10-15T02:55:00,112591.9,112680.0,112581.4,112677.6,163.974
2025-10-15T03:00:00,112677.5,112748.0,112612.4,112741.5,258.4
2025-10-15T03:05:00,112741.6,112925.0,112682.8,112685.5,343.444
2025-10-15T03:10:00,112685.5,112938.0,112675.1,112900.6,223.099
2025-10-15T03:15:00,112900.6,113028.5,112805.7,112995.3,465.505
2025-10-15T03:20:00,112995.4,113133.3,112956.5,113078.1,476.026
2025-10-15T03:25:00,113078.2,113510.9,113078.2,113510.9,1226.579
2025-10-15T03:30:00,113510.8,113576.1,113160.4,113166.9,847.248
2025-10-15T03:35:00,113166.9,113182.3,112941.5,113004.5,455.702
2025-10-15T03:40:00,113004.6,113091.9,112932.9,112980.6,197.655
2025-10-15T03:45:00,112980.6,113037.8,112955.0,113009.1,206.344
2025-10-15T03:50:00,113009.0,113050.0,112920.4,112956.7,187.17
2025-10-15T03:55:00,112956.6,112956.6,112752.0,112763.2,325.984
2025-10-15T04:00:00,112763.2,112820.0,112508.8,112563.8,547.124
2025-10-15T04:05:00,112563.8,112581.1,112400.0,112400.1,673.636
2025-10-15T04:10:00,112400.0,112444.1,112271.7,112432.9,480.99
2025-10-15T04:15:00,112432.9,112450.0,112277.3,112294.5,329.816
2025-10-15T04:20:00,112294.5,112355.2,111889.0,112159.6,1363.718
2025-10-15T04:25:00,112159.7,112326.5,112159.6,112213.1,208.812
2025-10-15T04:30:00,112213.2,112213.2,112080.4,112135.7,218.486
2025-10-15T04:35:00,112135.6,112163.4,112065.0,112084.1,169.918
2025-10-15T04:40:00,112084.1,112084.1,111815.8,111967.0,652.529
2025-10-15T04:45:00,111966.9,111993.3,111758.5,111993.3,480.311
2025-10-15T04:50:00,111993.3,112094.7,111959.0,112017.0,205.648
2025-10-15T04:55:00,112017.1,112062.4,111938.0,111978.7,246.565
2025-10-15T05:00:00,111978.7,112067.1,111692.8,111805.0,682.088
2025-10-15T05:05:00,111805.0,111910.4,111770.6,111843.7,295.995
2025-10-15T05:10:00,111843.7,112011.0,111843.7,111978.2,312.557
2025-10-15T05:15:00,111978.2,112144.8,111909.4,112106.2,272.262
2025-10-15T05:20:00,112106.2,112287.1,112058.2,112132.0,460.231
2025-10-15T05:25:00,112132.0,112197.9,112042.4,112137.9,197.369
2025-10-15T05:30:00,112137.9,112213.1,112023.4,112058.9,178.284
2025-10-15T05:35:00,112058.9,112182.2,112058.0,112079.8,136.954
2025-10-15T05:40:00,112079.7,112178.9,112070.1,112154.4,160.675
2025-10-15T05:45:00,112154.3,112348.9,112104.7,112307.7,375.042
2025-10-15T05:50:00,112307.9,112435.4,112251.9,112353.7,373.188
2025-10-15T05:55:00,112353.7,112356.2,112273.3,112292.4,218.289
2025-10-15T06:00:00,112292.3,112489.7,112259.3,112380.8,548.303
2025-10-15T06:05:00,112381.2,112399.7,112280.7,112385.9,359.307
2025-10-15T06:10:00,112386.0,112464.6,112341.3,112443.6,181.669
2025-10-15T06:15:00,112443.5,112520.2,112349.0,112518.4,269.38
2025-10-15T06:20:00,112518.3,112523.0,112205.7,112284.7,251.043
2025-10-15T06:25:00,112284.7,112357.7,112162.6,112269.2,257.883
2025-10-15T06:30:00,112269.3,112364.6,112131.3,112364.5,304.059
2025-10-15T06:35:00,112364.6,112516.2,112332.8,112516.2,254.157
2025-10-15T06:40:00,112516.2,112616.7,112495.0,112501.3,344.69
2025-10-15T06:45:00,112501.4,112501.4,112321.6,112338.2,147.221
2025-10-15T06:50:00,112338.3,112406.3,112307.1,112378.1,140.484
2025-10-15T06:55:00,112378.0,112403.6,112339.1,112378.0,78.939
2025-10-15T07:00:00,112378.0,112440.1,112266.8,112341.3,186.015
2025-10-15T07:05:00,112341.3,112364.2,112183.3,112183.4,183.102
2025-10-15T07:10:00,112183.4,112257.8,112125.0,112183.7,205.912
2025-10-15T07:15:00,112183.7,112205.9,111886.1,111966.9,590.935
2025-10-15T07:20:00,111967.0,112014.3,111875.0,111886.2,283.299
2025-10-15T07:25:00,111886.2,111957.4,111834.0,111887.4,414.18
2025-10-15T07:30:00,111887.5,112024.8,111841.8,111967.8,211.775
2025-10-15T07:35:00,111967.8,112102.1,111934.6,112102.1,205.635
2025-10-15T07:40:00,112102.1,112528.3,112102.1,112270.4,535.894
2025-10-15T07:45:00,112270.4,112447.0,112243.9,112330.9,416.95
2025-10-15T07:50:00,112330.9,112371.1,112266.7,112320.5,176.197
2025-10-15T07:55:00,112320.5,112400.0,112274.2,112399.9,199.189
2025-10-15T08:00:00,112400.0,112466.0,112339.7,112384.2,268.153
2025-10-15T08:05:00,112384.3,112384.3,112373.2,112373.2,0.968
2025-10-15T08:00:00,112400.0,112466.0,112339.7,112384.3,268.111
2025-10-15T08:05:00,112384.3,112399.0,112170.3,112307.2,200.528
